,Genre,Id,Popularity,Is_Exp,Name,Artist,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
1272,pop,4gswPTzUBWVICFD3mW0T3e,64,False,Lookin' For,Digital Farm Animals,0.6679999999999999,0.654,0,-5.187,1,0.0462,0.0882,0.0,0.0969,0.5379999999999999,146.088,4
1273,pop,59D6pNWyn8UXPpos5fbAqm,71,False,We Don't Care,Sigala,0.423,0.857,10,-3.4410000000000003,0,0.275,0.0316,0.0,0.0555,0.655,180.01,4
1274,pop,0yChzgxfOGJvl8dtrI4Imu,60,False,No Candle No Light (feat. Nicki Minaj),ZAYN,0.619,0.752,5,-4.22,0,0.0496,0.0171,0.00010700000000000001,0.0949,0.462,122.133,4
1275,pop,5itOtNx0WxtJmi1TQ3RuRd,94,False,Giant (with Rag'n'Bone Man),Calvin Harris,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,4
1276,pop,4Fvtl6P5d8h2lzzwhUCHHD,81,False,Just You and I,Tom Walker,0.5670000000000001,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,4
1277,pop,4SSnFejRGlZikf02HLewEF,91,False,bury a friend,Billie Eilish,0.888,0.395,8,-14.645,1,0.324,0.752,0.14,0.106,0.162,120.05799999999999,4
1278,pop,1ahVFh0ViDZr8LvkEVlq3B,87,False,No Sleep (feat. Bonn),Martin Garrix,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.13299999999998,4
1279,pop,57nU6ivxzZemOQaQK0hqEs,67,True,Sexual Vibe,Stephen Puth,0.8029999999999999,0.782,7,-3.873,0,0.0289,0.0191,4.7e-06,0.10800000000000001,0.785,115.02799999999999,4
1280,pop,7uH27oIt4a6cIFCA8ZPcyG,95,False,Baila Baila Baila,Ozuna,0.816,0.754,11,-2.75,0,0.111,0.0361,0.0,0.217,0.5329999999999999,99.96600000000001,4
1281,pop,4sHjA9mrxPE5J58LkJyPDO,66,False,No Place,Backstreet Boys,0.716,0.5329999999999999,3,-5.439,1,0.0283,0.147,0.0,0.0913,0.502,91.995,4
1282,pop,5vnpANH92iEajvGwE2oQ6r,79,False,Real Friends,Camila Cabello,0.701,0.512,0,-6.869,0,0.0969,0.235,5.07e-06,0.135,0.6629999999999999,91.947,4
1283,pop,2r1T6xGTVaNAqBoPH4lZEE,80,False,Waste It On Me (feat. BTS),Steve Aoki,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.09700000000001,4
1284,pop,63ZtaTHM7Cu3JEca5xrWi3,66,False,Favorite Sound,Audien,0.631,0.722,1,-3.031,1,0.0324,0.311,0.0,0.153,0.44299999999999995,105.045,3
1285,pop,7BsrEqUd6VSoaK2sUYSIY1,58,False,Miss You All The Time,O.A.R.,0.589,0.603,2,-5.517,1,0.0435,0.165,0.0,0.0687,0.456,76.874,4
1286,pop,507tQXutCPYNFkpOq8tmKF,82,False,Don't Worry Bout Me,Zara Larsson,0.752,0.706,5,-6.274,1,0.0636,0.0797,0.000752,0.129,0.33,125.041,4
1287,pop,2AaF78iCWISMWYog5RnSi5,76,False,Preach,John Legend,0.508,0.7290000000000001,11,-5.712000000000001,0,0.0443,0.0681,0.0,0.1,0.41200000000000003,91.906,4
1288,pop,31UjYv5vLsDkzchJOtUMtW,93,True,HP,Maluma,0.8370000000000001,0.7909999999999999,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,4
1289,pop,7p4tetW3qNwSCz92PLGJg5,71,False,Obsessed,Dynoro,0.5820000000000001,0.826,11,-4.599,0,0.0612,0.0614,2.7000000000000004e-06,0.10800000000000001,0.201,117.948,4
1290,pop,29uWfSrklmIxzRIqFFK9jj,81,False,Self,Khalid,0.618,0.693,1,-7.888999999999999,0,0.33299999999999996,0.44,0.759,0.10099999999999999,0.439,143.98,4
1291,pop,5N5k9nd479b1xpDZ4usjrg,90,False,Promises (with Sam Smith),Calvin Harris,0.7809999999999999,0.768,11,-5.9910000000000005,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4
1292,pop,3Kuu5vASpXK8oRsxOvau6P,85,False,Think About You,Kygo,0.6729999999999999,0.596,10,-7.891,1,0.0354,0.166,0.0,0.11,0.19,123.969,4
1293,pop,6pNeLrBdPEkUG3f1jbrMG9,69,False,Lost in the Middle of Nowhere (feat. Becky G) (Spanish Remix),Kane Brown,0.635,0.877,9,-4.056,1,0.0541,0.00471,0.0,0.0809,0.873,172.058,4
1294,pop,2e9N4vHYVUwSwRorBzsZXE,73,False,Almost (Sweet Music),Hozier,0.42700000000000005,0.6890000000000001,7,-5.5889999999999995,1,0.135,0.021,1.69e-06,0.203,0.706,88.875,4
1295,pop,2vXKRlJBXyOcvZYTdNeckS,75,True,Lost in the Fire (feat. The Weeknd),Gesaffelstein,0.6579999999999999,0.6709999999999999,2,-12.21,1,0.0363,0.0933,0.000927,0.115,0.166,100.96600000000001,4
1296,pop,1snWlbcbgQpJfknoI30DWG,80,False,Darkside,Alan Walker,0.425,0.642,4,-5.06,0,0.0502,0.16399999999999998,0.0,0.11800000000000001,0.11199999999999999,170.00799999999998,4
1297,pop,7akT9byQsktEwWGHyLeSPs,70,False,Style,Foster The People,0.59,0.9059999999999999,5,-2.892,1,0.0618,0.00633,0.00151,0.386,0.541,111.99700000000001,4
1298,pop,1NEJ8gJxZ12mBertXyrRb5,62,False,A Safe Place to Land (feat. John Legend),Sara Bareilles,0.423,0.253,10,-13.259,1,0.0368,0.825,0.0,0.11699999999999999,0.161,129.656,3
1299,pop,2AaF78iCWISMWYog5RnSi5,76,False,Preach,John Legend,0.508,0.7290000000000001,11,-5.712000000000001,0,0.0443,0.0681,0.0,0.1,0.41200000000000003,91.906,4
1300,pop,4Y0TtDriFlN3XZoQx6PYsu,78,False,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,0.6409999999999999,0.537,0,-5.452000000000001,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.86399999999999,4
1301,pop,4UzrISneTGI3xekm7jUEtx,43,False,Hold Me (feat. Frank Kadillac),Ria Mae,0.506,0.614,8,-7.843999999999999,1,0.10800000000000001,0.251,2.77e-06,0.105,0.28800000000000003,68.45100000000001,1
1302,pop,6HZLMsw7ZdObf3Jk7lKAMX,70,False,Stay Awake,Dean Lewis,0.727,0.797,11,-7.956,0,0.0454,0.311,4.270000000000001e-05,0.0922,0.6,106.03299999999999,4
1303,pop,2hnxrRNzF74mdDzpQZQukQ,85,False,There's No Way (feat. Julia Michaels),Lauv,0.755,0.625,2,-7.114,1,0.0896,0.49,0.0,0.157,0.374,147.02,4
1304,pop,3X4LgKKFfoueosYUMGKt5P,47,False,Slow Fade,Ruth B.,0.725,0.314,2,-10.201,1,0.0495,0.769,0.00103,0.0659,0.395,80.018,4
1305,pop,0RgY5AscnhbjV4ZFa3R5mZ,42,False,Kinda Love,Olivier Dion,0.68,0.42,2,-9.575,1,0.0766,0.389,0.0,0.19399999999999998,0.139,95.00200000000001,4
1306,pop,4JWQC6gyYoPRnxRxk0ta2M,82,False,Peer Pressure (feat. Julia Michaels),James Bay,0.631,0.715,1,-6.082999999999999,0,0.0277,0.0299,0.0,0.121,0.42,135.826,4
1307,pop,65cv0OI9HmwR4EmN6CWucM,62,False,On My Way,Sheppard,0.569,0.873,4,-5.239,1,0.0639,0.24600000000000002,0.0,0.10400000000000001,0.53,138.061,4
1308,pop,4vhW66VGfINDEOssckYMIW,58,False,A Big World,Joel Adams,0.39399999999999996,0.505,7,-7.638,1,0.0473,0.312,0.0,0.268,0.255,109.446,4
1309,pop,3npzogdOEiVsieXmmhBepL,86,False,The Bones,Maren Morris,0.612,0.57,11,-6.642,0,0.0347,0.27899999999999997,0.0,0.0963,0.335,77.00399999999999,4
1310,pop,2n48BjaFSczfeIG3HaIaPv,83,False,Just You and I,Tom Walker,0.5670000000000001,0.696,9,-5.416,1,0.301,0.456,0.0,0.113,0.544,92.061,4
1311,pop,5cXAhazDamL2rcIxThZWOt,65,False,Had It All,Parachute,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.14400000000000002,0.249,79.952,4
